100000	0.9	Ebola	0.25	10
<person.Person object at 0x109b08828>	<person.Person object at 0x109d8bba8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109b76b00>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1095b7198>	False	False	Ebola
<person.Person object at 0x109b08828>	<person.Person object at 0x10965a6a0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1096516a0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109c0b390>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109af00f0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1094552e8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a0c2320>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109cdae80>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10950d198>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109ff6208>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109417898>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1096846a0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109cdc400>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a13f668>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109852e10>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a03e9e8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10989ada0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1095f36a0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1096c63c8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10969f9b0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109294ac8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1092e5b70>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109458fd0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109cd31d0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1096ea4a8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109f409e8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109271c50>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a2309e8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x10a3a66d8>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109f435c0>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x109af3898>	False	True	None
<person.Person object at 0x109b08828>	<person.Person object at 0x1092c57f0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a086cc0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109f2bd68>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a206cf8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10993fb00>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1098fa908>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109affa20>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109f88710>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10992a518>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109ba9a90>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109828198>	False	False	Ebola
<person.Person object at 0x109b0c320>	<person.Person object at 0x10983dd68>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109879438>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109687278>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109ae9390>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109f94160>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109d09e48>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109c9b7f0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109a79390>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109354710>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1098e2860>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109f348d0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109942e10>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109993780>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a3fc4a8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1095dbf60>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10925e4e0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1099504e0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109a04d68>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a1a09b0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1096c9828>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1099d1400>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109339320>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1097fe0f0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109708dd8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109ce6da0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1097a4e80>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109a95e10>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109903b00>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109ed7320>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1095675f8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1091fcb38>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109f0d0b8>	False	False	Ebola
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a272da0>	False	False	Ebola
<person.Person object at 0x109b0c320>	<person.Person object at 0x1094051d0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109d3c2b0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109f97c18>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1097502e8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a130748>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109d8bc50>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1098caeb8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109aaca20>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109864160>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109c39d30>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10941e908>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a0dfda0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109cc75f8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109ac45c0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109e394e0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109b08a20>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1095b1630>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a1b5ac8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1096edf98>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1095a2358>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10966f9e8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109dfd470>	False	False	Ebola
<person.Person object at 0x109b0c320>	<person.Person object at 0x1093cc198>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a39a438>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10964b7f0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109864160>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a03bc50>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a1f4048>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109e83b38>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109993860>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a01ab70>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a1884a8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109e423c8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1095589b0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109cd3198>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10a0f6e80>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109af3d68>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1096ab160>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109ff6208>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10978fa90>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10949ea90>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x10949be80>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109a8cba8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x1098cd3c8>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109d30b00>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109d6d320>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109f8ed68>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109f7f8d0>	False	False	Ebola
<person.Person object at 0x109b0c320>	<person.Person object at 0x109bc18d0>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109fde390>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109d97e10>	False	True	None
<person.Person object at 0x109b0c320>	<person.Person object at 0x109c33908>	False	True	None
<person.Person object at 0x109b0c860>	<person.Person object at 0x10991e978>	False	True	None
<person.Person object at 0x109b0c860>	<person.Person object at 0x10a044208>	False	True	None
<person.Person object at 0x109b0c860>	<person.Person object at 0x10a01dcf8>	False	True	None
<person.Person object at 0x109b0c860>	<person.Person object at 0x109d06f98>	False	True	None
<person.Person object at 0x109b0c860>	<person.Person object at 0x109492438>	False	True	None
<person.Person object at 0x109b0c860>	<person.Person object at 0x1093ac0f0>	False	True	None
<person.Person object at 0x109b0c860>	<person.Person object at 0x109cb9978>	False	True	None
<person.Person object at 0x109b0c860>	<person.Person object at 0x109717ba8>	False	True	None
